"","nationality","tags","score","content","content_detail"
"497","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","10","¡°This is the good life, man.¡±","<U+B198>Place was perfect<U+B200>EverythingStayed in August 2017"
"498","Taiwan","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°I love this hotel. They provide the wonderful service and all of they have good smile.¡±","<U+B198>If the room have the opener, I thing that will be better.<U+B200>Good for everythingStayed in September 2017"
"499","Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Close to the airport.¡±","<U+B198>Buffet dinner has less options than ones in the downtown area.<U+B200>Close to the airport. Lots of restaurants nearby. Near train station.Stayed in September 2017"
"500","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Ease of access to airport¡±","<U+B198>Nothing<U+B200>Ease of access to airportStayed in September 2017"
"501","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Excellent¡±","<U+B200>Airline viewStayed in September 2017"
"502","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Great place for a stop-over on our way home.¡±","<U+B198>There was nothing to dislike.<U+B200>The hotel provided a mobile phone in the room which was yours to make and receive free calls internationally and encouraged you to take it with you when out and about and use the data to access maps, internet  etc - everything you would do on your own mobile only it was free.  At the end of the visit you select erase data and everything, including any numbers called, are erased from the phone.  This is a really useful asset provided by the hotel.  There was also an amazing outdoor swimming pool.Stayed in August 2017"
"503","USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Easy to find a one night stay in the airport.¡±","<U+B198>It's not that clean for a 5 star hotel.<U+B200>Easy to find a one night stay in the airport.Stayed in August 2017"
"504","Singapore","<U+2022> Solo traveller<U+2022> Premier Twin Room - Non-Smoking<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.1","¡°Can't use the wifi¡±","<U+B198>Can't use the wifiStayed in August 2017"
"505","Australia","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Replace daking  around swimming pool¡±","<U+B198>Replace daking  around swimming poolStayed in August 2017"
"506","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night","9.6","¡°Perfect location for an overnight stay to break up a long journey.¡±","<U+B198>Breakfast was very expensive so we went into the airport instead.<U+B200>Walking distance to T3 & connection to other terminals, couldn't be closer.  Pool was great, especially for playing hide & seek!Stayed in August 2017"
"507","Sweden","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 2 nights","9.2","¡°We got a room overlooking the runway and my son really loved...¡±","<U+B200>We got a room overlooking the runway and my son really loved that.Stayed in August 2017"
"508","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","2.5","¡°Not recommended¡±","<U+B198>Cleanliness I was staying there for 2 nights with my brother. Hotel was good but what I found in my room was cockroaches after they cleaned up my room. Which was really disappointed and upsetting.<U+B200>NothingStayed in August 2017"
"509","Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°It was perfect location for a 1 day stopover with late...¡±","<U+B200>It was perfect location for a 1 day stopover with late flight in & early flight out.  Staff were helpful & rooms were great!Stayed in August 2017"
"510","Germany","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°Good for stop over, but quite expensive.¡±","<U+B198>Check in was the longest we have ever experienced! We waited for well over 30 minutes, there was a long queue and only 1 member of staff attending to clients, whilst others were apparently busy with other things. After a long flight, it was frustrating to wait for so long without apparent reason.<U+B200>Good location for transfer and stop over.  Breakfast was very good and varied. Staff very friendly.Stayed in August 2017"
"511","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Perfect for a night stay before early morning flight¡±","<U+B198>Rooms were very small and didn't like the glass door that lead to bedroom. When you were sleeping and partner used bathroom it lit the whole room.<U+B200>So close to terminalStayed in August 2017"
"512","Indonesia","<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°The place that i was stayed feel so convenient to meet my son & celebrate his birthday there e<U+009F><U+0091><U+008D>¡±","<U+B198>The closet without water pipe so not easily to clean the closet when need the boop e<U+009F>¡è<U+0094>e<U+009F>¡è<U+0094><U+B200>Clean & safety e<U+009F><U+0091><U+008D>e<U+009F><U+0091><U+008D>Stayed in August 2017"
"513","Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Excellent location , very good food and great service.  Rooms are lovely¡±","<U+B200>The hotel is in a fantastic location if transferring through Singapore.  Service was excellent.  Rooms are very comfortable and cleanStayed in August 2017"
"514","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double Room Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Outstanding room design¡±","<U+B198>Bed a bit too firm<U+B200>Outstanding room designStayed in August 2017"
"515","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","9.6","¡°Good convenient hotel for an airport stopover, particularly...¡±","<U+B200>Good convenient hotel for an airport stopover, particularly if arriving very late although rather over-specified and pricey for the leisure traveller.Stayed in August 2017"
"516","Thailand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°I love Breakfast¡±","<U+B200>Close to the Airport (2 min by walk from Terminal 3) , The room is clean and comfortable, Good wifi and Beautiful breakfast.Stayed in August 2017"
"517","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.3","¡°Good location¡±","<U+B198>No sound proof at all<U+B200>Good locationStayed in August 2017"
"518","New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°Excellent - thank you !¡±","<U+B198>Not as sound proof for planes as expected.<U+B200>Proximity to the airport excellent. Very comfortable, lovely design of rooms. Beautiful swimming pool and an unbelievable breakfast selection and quality.Stayed in August 2017"
"519","India","<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","7.1","¡°Good for a transit stop, but not for a longer stay.¡±","<U+B198>Service is very slow. Had made my bedding requirements known at the time of booking, and reconfirmed before arrival,  yet those requirements were not met till about an hour after arrival and after several phone calls. Room service clearance took forever. I dont like leaving used trays with leftover food out in the passageway but had to do so. Moreover the passage outside the room is like an open verandah. You hear aircraft engine sounds (but not inside the room) and it can be hot and muggy and get you sweaty by the time you get to the lobby.<U+B200>Nothing to beat the location for an overnight transit stop. Check in was fast and courteous.  Took the airport trolley with our baggage upto the room and kept it in the room to use the next day for our return to the airport. Room service food was tasty and of good quality and served well.Stayed in August 2017"
"520","United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Quick transfer to the airport terminal. Good location. Clean hotel. However is on the pricey side!!!¡±","<U+B198>No concierge, had to sort out luggage ourselves which wasn't ideal with two small kids and 4 bags after a long journey..e<U+009F><U+0098>3only 2 people on reception desk therefore creating long queues.<U+B200>Good location, clean rooms, comfy beds.Stayed in August 2017"
"521","United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night","7.9","¡°Perfect for a single night stop over¡±","<U+B198>Due to the location the price is a bit higher than we would have liked.<U+B200>We stayed at the Crowne Plaza to break up a long flight. It was easy to reach from the airport and the staff were very professional. The highlight of the trip was the buffet breakfast which I would absolutely recommend to others staying.Stayed in August 2017"
"522","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°It's awesome. Room service need to keep their promises though.¡±","<U+B198>I called for room service to get mineral water send to my room. The lady who answered the call told me that she will send the water to my room. I waited for over 2hours with my partner before we both fell asleep while waiting.<U+B200>I came here with a fractured leg and had to be on a wheelchair. The location and rooms are wheelchair friendly, the ground staffs are very helpful and attentive to my needs.Stayed in July 2017"
"523","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night","7.1","¡°Comfortable but slow service and unfriendly staff¡±","<U+B198>Staff was incredibly slow at check-in and even slower at check-out, and waiting staff in the main restaurant was surly and unfriendly.Stayed in July 2017"
