"","nationality","tags","score","content","content_detail"
"620","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","8.8","¡°Willing to gi there for staycation if there's discount...¡±","<U+B200>The bathtub and and the hot pool..Stayed in March 2017"
"621","Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","8.3","¡°Good and Bad¡±","<U+B198>I stayed here many times before but this is the worse experience i had with your receptionist. I had to wait for hours for my room and had to go to the reception many times to check on my room availability.<U+B200>I love the environment and view there.Stayed in March 2017"
"622","Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","6.7","¡°nice hotel¡±","<U+B198>i request for the bed and special honeymoon surprise butdont have anything special for us . its bad and they put us at the far room ,no wifi .<U+B200>everything here is good actuallyStayed in February 2017"
"623","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","9.2","¡°What a fab time - singapore¡±","<U+B198>I think the food range could have been bigger.<U+B200>Location was excellent - walking distance to all the attractions. Loved the swimming pool and the floor top garden.Stayed in February 2017"
"624","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Very nice hotel¡±","<U+B198>Nil<U+B200>PoolStayed in March 2017"
"625","Belgium","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","10","¡°Great pool .¡±","<U+B198>No internet in the room . But 5 dollar a day you can internet on your laptop in your room and use it as hotspot<U+B200>Great pool . Nice beach . Great for vacationStayed in March 2017"
"626","France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights","4.6","¡°Nice Location, Over Priced Room, Poorly Maintained & Cleaned, Lovely Pool Area.¡±","<U+B198>The room was far from clean... I have photos of stained walls, stained lampshades, stained curtain tiebacks. Rotten Floorboards on the roof terrace. Badly maintained overall and desperately in need of a coat of paint for the room interior. The noise levels from the beach front nightclubs will ruin any ideas of a peaceful weekend laying on your terrace or snoozing the afternoon away... So bl@8dy loud !! There is obviously water ingress into the room on occasion that hasn't really been investigated or repaired properly. Roof top terrace for this room had two tired old sun loungers and a hatch with rotten boards which left a gap that could have easily caused an accident had we been up there in the evening in bad viz.<U+B200>Roof top gardens and the eco resort concept definitely a plus. View was great from the room but room was grossly overpriced for the size and cleanliness of it. Pool was very nicely laid out. We took the Aeroline Bus from KL to Sing which stops at Vivo City so its just a quick hop onto the sky train and then a short walk or trolly bus to the hotel. We liked the connectivity of the resort with the main island. Plenty to do within the resort. Clean beaches and water. Great ideas on recycling and planting can be seen all over the hotel.Stayed in February 2017"
"627","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Nice Service¡±","<U+B198>Rooms could be little clean  under  table and cupboards<U+B200>Nice ServiceStayed in March 2017"
"628","Vietnam","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.8","¡°self laundry service¡±","<U+B198>long Chechnya in.out time<U+B200>self laundry serviceStayed in March 2017"
"629","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","4.2","¡°Not worth the amount you are paying for¡±","<U+B198>The room was old. I requested for higher floors but was given level 2. There were alot of empty parking spaces but when i called to enquire the staff bluntly said i wasn't entitled to one. To add on, the pillows were horrible. We had 4 pillows and they were all flat and we ended up having bad necks the next day<U+B200>The pool and location was probably the only things i likedStayed in March 2017"
"630","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night","8.8","¡°Quite a pleasant stay at Siloso Beach Resort¡±","<U+B198>One bath towel was slightly stained.<U+B200>Plenty of trees and emphasis on ecology.Staff were friendly.Stayed in February 2017"
"631","Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","8.8","¡°It is very pleasure to have visit Siloso Beach Hotel¡±","<U+B198>I didnt like the frequency of the Bus transportation<U+B200>I Like the pool and the beach viewI like the the green environmentStayed in February 2017"
"632","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Stayed there before so this was a return visit.¡±","<U+B200>Stayed there before so this was a return visit. Would go again. Great base to explore Sentosa and Singapore!Stayed in March 2017"
"633","Oman","<U+2022> Leisure trip<U+2022> Couple<U+2022> Roof Garden Suite Queen<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","3.3","¡°Not very impressive¡±","<U+B198>Lacks cleanliness.Stayed in March 2017"
"634","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Great place in Sentosa¡±","<U+B198>Breakfast was really crowded this time and in many cases not much food left...Maybe having set breakfast time slots  would facilitate this...<U+B200>Third time staying at this hotel. Wouldn't stay anywhere else on Sentosa Island. Location is great and the property is tropical and gorgeous. The swimming pool and waterfall are really the highlight here. It's an eco resort so don't be surprised by the wildlife on the property!Stayed in February 2017"
"635","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","7.1","¡°Nice Eco Hotel, quite basic rooms, overpriced for what you get¡±","<U+B198>I booked a superior double room, but thought it was quite basic for the price I paid. The restaurant had plastic plates, cups and glasses which again for the price of the stay I would expect china.<U+B200>The natural swimming pool was lovely and nice size.Stayed in March 2017"
"636","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Roof Garden Suite Queen<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","4.6","¡°Good location, needs to be refurbished.¡±","<U+B198>1) Disrepair of room (breakages, loose slats on the stairs inside room, stained lampshades, general dust and dirt). 2) Breakfast inconsistent quality (one morning good, other poor). 3) Restaurant lacked atmosphere and was not a place we wanted to spend an evening, we tried it once and went elsewhere for the next two nights).4) Area around pool dangerous due to moss on paving slabs. Rust in areas off-putting.<U+B200>Location next to beach. The view from the room out to sea. The outside bath. Pool.Stayed in February 2017"
"637","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.3","¡°Anniversary Staycation¡±","<U+B198>The pillow is either too soft or too hard. No cellular reception and no wifi in room and on 7th floor.<U+B200>As it was my 5th wedding anniversary, the staffs agreed to upgrade me from the initial Superior room to Deluxe room. Which was away from the pubs and main entrance, had a good rest too.Stayed in February 2017"
"638","Kuwait","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.3","¡°bad¡±","<U+B198>Staff<U+B200>locationStayed in February 2017"
"639","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°A 'booming' oasis¡±","<U+B198>The loud disco music from across the street playing into the early morning hours<U+B200>The tropical environmentStayed in February 2017"
"640","Denmark","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","5.8","¡°The breakfast was really nice, the pool beautiful, and the...¡±","<U+B198>The room could be more interesting with cozier decorations, it looked at little warn down...<U+B200>The breakfast was really nice, the pool beautiful, and the staff was very helpful, I liked the concept of integrating people with disabilities in the work...Stayed in February 2017"
"641","Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Adjoining Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.3","¡°Weekend getaway¡±","<U+B198>The rooms need some improvement bc they were old. The restaurant needs a make over<U+B200>The Swimming pool was awesome and hot spa was lovelyStayed in February 2017"
"642","Singapore","<U+2022> Family with young children<U+2022> Deluxe Adjoining Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.1","¡°WiFi not good¡±","<U+B198>WiFi not goodStayed in January 2017"
"643","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","5.8","¡°near to beach, no free wifi, poor selection of breakfast.¡±","<U+B198>poor selection for breakfast. cleanliness could further be improved. no free wifi.<U+B200>counter staff , keith was very friendly and polite and took the trouble to extend my room when I needed extra a little time to tidy up my room. kudos.Stayed in February 2017"
"644","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights","5.8","¡°A NOT INEXPENSIVE HOTEL THAT NEEDS UPDATING, BUT IS IN A GOOD LOCATION¡±","<U+B198>Bearing in mind this is not a cheap hotel, it is desperately in need of updating. The breakfast selection was poor, and often tepid, rather than hot - certainly not worth the S$20 non-residents would have to pay. Lack of free WiFi throughout and a resident's lounge were notable by their absence and should be considered as part of an overall upgrade.<U+B200>The location is quiet and close to the beach. Most rooms seem to have a sea view (though not the villas).The staff were friendly and helpful.The room was acceptable and the bed comfortable.Its easy to get about, with free buses and a free monorail to the main island, where the MRT is easy to use.Stayed in February 2017"
"645","India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","7.1","¡°Well we were not welcomed very warmly by the reception staff...¡±","<U+B198>Well we were not welcomed very warmly by the reception staff and they were a bit rude and looked very uninterested in explaining the basic details of the property...Also even after repeated advance requests for early checkin of our room we did not get room early and at last they gave us room only around 2:15pm (which was errrr)Besides this the rest of the staff was very helpful !!!Stayed in February 2017"
