"","nationality","tags","score","content","content_detail"
"700","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Twin Garden View Room (3 Persons)<U+2022> Stayed 1 night","3.8","¡°will not recommend aany body for stay¡±","<U+B209>would have given mobile facility as we got in other hotels though we paid less<U+B207>was charged for everything even for wi-fi ,water etc though we paid Rs 35000 for one night but facility was zeroStayed in October 2017"
"701","Spain","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°A must stay in Singapore. Amazing!¡±","<U+B207>Super nice staff and amazing roof top infinite pool. It worths the money. A must stay if you visit SingaporeStayed in October 2017"
"702","Greece","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Infinity pool rocks!!!¡±","<U+B209>No breakfast included :(<U+B207>Fabulous! Superb! Superior!Stayed in October 2017"
"703","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.3","¡°Don't book, just look!¡±","<U+B209>Price, I get this place is not cheap and that's fine but it not just expensive it's crazy expensive and no one working their can smile, not one in 3 days! Just rolled eyes and unborthered attitude. I don't mind paying for luxury but this is not it, enjoy the stunning building from outside, don't ruin the magic by going in!!!!!!<U+B207>Room service good, mall joined good, lots to see and do, great for people watchingStayed in October 2017"
"704","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe Twin Room<U+2022> Stayed 2 nights","10","¡°Wonderful¡±","<U+B209>Nothing<U+B207>Great Location & attractions.Stayed in October 2017"
"705","United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Amazing¡±","<U+B209>The staff at the Skypark reception inside of the hotel was unfriendly.<U+B207>Everything except one staff.Stayed in October 2017"
"706","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","7.9","¡°Great infinity pool but at too high a price!¡±","<U+B209>Too big, too impersonal, too touristy, and too expensive. Also difficult to navigate your way in and out of the hotel as you are deliberately directed through the vast shopping mall. Having become an iconic building in the city, it suffers as a hotel from being a tourist destination.<U+B207>Very well managed hotel offering excellent facilities and breathtaking views, especially from the rooftop infinity pool.Stayed in October 2017"
"707","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King City View Room<U+2022> Stayed 2 nights","5.0","¡°Overpriced, once all the taxed had been included .  MBS is more of a tourist attraction than a hotel¡±","<U+B209>No atmosphere in the hotel.  Decor in the room was a boring mustard shade. Lack of information in the room about the hotel facilities.  Television did not have all the hotel information on it. Room was large but bare of furniture and did not like the lighting.  Found all the restaurants expensive so we ate outside in the city.  In the lobby it felt more like being in an airport than a hotel.<U+B207>The view from the pool at the top.  View from our room.  Great location overlooking Marina Bay.View of the hotel from the outside and the wonderful architecture.Stayed in October 2017"
"708","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Deluxe Twin City View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Excellent!¡±","<U+B209>The shower not easy to adjust the temperature .it slow to get hot or cold. My son slipped on the shower area e<U+009F><U+0099><U+0081><U+B207>My son very liked the elephant towel that they arrange for usStayed in October 2017"
"709","Switzerland","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King City View Room<U+2022> Stayed 4 nights","10","¡°For a Singapore first timer almost a must¡±","<U+B209>As menitoned above, the views from the rooms are stunning, but the rooms themselves and the furnishing are nothing special: international standard, could be anywhere in the world. As an Architect I would have placed the bed facing the view and why is there a carpet? The perfect hotel would be the MBS with the interiour design of the Delano in Miami<U+B207>To stay at the MBS as . The views from the rooms and the pool are mindblowing. Due to the outrageous heat and humidity a pool is essential - at the MBS it's possible to cool down and sight see at the same time.Stayed in October 2017"
"710","Germany","<U+2022> Leisure trip<U+2022> Couple<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Pool, friendly staffs, great view form our room¡±","<U+B207>Pool, friendly staffs, great view form our roomStayed in October 2017"
"711","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier King Harbor View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Not my kind of hotel¡±","<U+B209>Felt a bit like a number<U+B207>Big room, very cleanStayed in October 2017"
"712","Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Garden View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.6","¡°Awesome¡±","<U+B207>I love being an MBS Lifestyle MemberStayed in October 2017"
"713","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°The hotel was modern and luxurious with an amazing view and...¡±","<U+B207>The hotel was modern and luxurious with an amazing view and amazing facilities. A must if you're in Singapore.Stayed in October 2017"
"714","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King City View Room <U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.8","¡°Excellent.¡±","<U+B209>In the bathroom, there were about 5 tiles almost taken off. I was afraid of if it would break when I step on them.<U+B207>Infinity pool was awesome and enough number of sunbed.Stayed in October 2017"
"715","Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Garden View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°Good but could have been better in terms of value for money.¡±","<U+B209>The rooms are so expensive and they could at least provide complimentary breakfast, coffee machines, more than 2 bottles of water per day. What was ridiculous was that they said if we order more than 11 plates to have food in the room from outside they would charge us for the cutlery.<U+B207>The rooms were clean and the staff were very friendly and were always willing to take time and help.Stayed in October 2017"
"716","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Long waiting for checking in¡±","<U+B209>Long waiting for checking inStayed in October 2017"
"717","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Absolutely amazing. Just luxury¡±","<U+B207>The infinity pool, the views, the rooms, the perks of having access to the Gardens, shopping mall and views of the light show. Love this place and set on going back againStayed in October 2017"
"718","United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Stunning place even if you only go for one night!¡±","<U+B209>This is a top hotel but the food prices make it worth going just out of the hotel to the food court to eat.<U+B207>The stay was a stunning experience topped by the amazing infinity pool and curtains that open to an amazing view when you open your room door. Staff were very helpful.Stayed in October 2017"
"719","Russia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Room<U+2022> Stayed 1 night","8.3","¡°Very good location, service, staff, amazing and romantic...¡±","<U+B209>Anthill hotel, a lot of people, but queues are well-organized. Service is ok, but prices are high for everything - food, drinks, services. Towels near the pool are old, some of them have holes. Rooftop bar C<U+00C3><U+0089> LA VI is ok, very chilling out, but C<U+00C3><U+0089> LA VI nightclub in peak time is crowded. Just a few spaces there for guests without a deposit. You are dancing back-to-back to another guest in very stuffy area. I think if I would be 18-20 years old and inexperienced it was OK, but now I expected more from the luxury hotel facilities.<U+B207>Very good location, service, staff, amazing and romantic views, as expected. Very equipped hi-tech rooms (like curtains open by pushing a button etc) and bathroom (amenity kit includes mostly everything you need, very high-quality cosmetics). This hotel you must visit at least once in your life. Just spent one night there to feel the pulse of Singapore, swim in the fantastic pool (or have a breakfast nearby) and enjoy the energy of this place and mostly 5-stars service.Stayed in October 2017"
"720","Philippines","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.9","¡°Our experience is good and we felt at home at Marina Bay Sands.¡±","<U+B209>I wish they have warm water or heater in the pool. The pool is located in the highest floor and it is expected to be very cold. My kid didna<U+0080><U+0099>t enjoy the water because ita<U+0080><U+0099>s too cold even if ita<U+0080><U+0099>s already 9am and sunny.<U+B207>I like the comfort that the room brings, the awesome view, the observatory deck.Stayed in October 2017"
"721","United Kingdom","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin Garden View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","6.3","¡°Fun to experience the architecture and views but wouldn't go again¡±","<U+B209>The pool was crammed with people posing for photos. The hotel is so vast you didn't have a sense of any personal service. It reminded me of Las Vegas. My kids were excited about being there but both agreed they wouldn't choose to stay there again<U+B207>Having a balcony overlooking the super trees was brilliant. Staff arranged delivery of an extra fridge for our own drinks etc quickly and efficientlyStayed in October 2017"
"722","Sweden","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Orchid Suite City View<U+2022> Stayed 1 night","8.8","¡°The Clubb 55 Lounge was really nice, and high quality of...¡±","<U+B209>It seems a little bit greedy to charge 22 dollar for breakfast and lounge for our 7 year old daughter.It<U+00C2>¡äs better to include in the price.<U+B207>The Clubb 55 Lounge was really nice, and high quality of food and drink. The pool was just amazing, the wiev in the infinity pool was just awsome. Our suite on floor 39 had view to both seaside and cityside, so it was a nice bonus.Stayed in October 2017"
"723","India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile","10","¡°Swimming pool and lights show¡±","<U+B209>Nothing<U+B207>Swimming pool and lights showStayed in October 2017"
