"","nationality","tags","score","content","content_detail"
"653","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","8.3","¡°Excellent hotel in a convenient location.¡±","<U+B209>General housekeeping of rooms a little slow and had to be chased on two occasions.<U+B207>Good and varied breakfasts with friendly and helpful staff throughout the hotel.  Pool area was exceptional and staff at the pool very helpful.Stayed in April 2017"
"654","New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.6","¡°Great hotel for 1 night¡±","<U+B207>Very comfortable bed - I was upgraded to a lovely  club roomStayed in April 2017"
"655","Australia","<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","6.7","¡°Funny noise in the room in the middle of the night at 1230am¡±","<U+B209>Our room has funny noise ""dom dom dom"" all night, It sounded like some kind of vibration noise. The staff were quick to react but unfortunately couldn't find the source of noise and then it went all silent. So we left it as it was.About an hour later (12.30am), the noise came back. Again the stuff were quick to action and finally found out that the noise was from the kitchen downstairs. So they relocate us to another room on level 3.I used to stayed in Park Royal on Beach Road in almost all my trips on transit in Singapore. However, the incident this time has put me back a bit. And at the the time of check in, the front desk staff told me that our room was ungraded to Premium, but I found that it was not true as I entered the room. It was rather small and simple compared to the previous Premium Room I stated before. And the window facing a wall of a building at the back. It seems like the hotel trying to play a Goodwill game, but failed this time. Disappointed.Will not consider this hotel again unless absolutely no choice.<U+B207>~ Staff are friendly and efficient~Good location, Near Bugis MRT station (Downtown Line), within walking distance from Bugis Junction and Suntec CityStayed in April 2017"
"656","Germany","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile","5.0","¡°The rooms from the 4th floor upwards have to be renovat as...¡±","<U+B209>The rooms from the 4th floor upwards have to be renovat as soon as possible. The breakfast was not good. Less variety ans very bad quality of sausage, cheese and bread.Stayed in April 2017"
"657","Switzerland","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile","4.2","¡°Don't ruin your holidays!!¡±","<U+B209>staff- i have asked to speak to manager on multiple occasions due to an ongoing issue with charging credit card, extra night charge, bathroom issues, handy issues - but i guess he did not have time in the 6 days i was there<U+B207>ruined my holidays!!Stayed in April 2017"
"658","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","6.3","¡°Comfy stay overall¡±","<U+B209>I have been to this hotel several times. The hotel overall is so so. Room and bed are clean. But 3/5 times I went, I got the twin bed instead of king sized bed, despite the reservation was done a few days before. The staff always told us we had to call the hotel to reserve the king sized bed, instead of requesting through booking.com. They even told us it would be more secured to get the type of bed we want by booking the room from hotel's website, instead of booking.com......<U+B207>I like the tea from their tea house and their snack is nice too.Stayed in April 2017"
"659","Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights","8.8","¡°best¡±","<U+B207>love the croissants and the see thru toiletStayed in April 2017"
"660","Indonesia","<U+2022> Leisure trip<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights","9.2","¡°Convenience, clean, easy access, spacious and safe¡±","<U+B209>None<U+B207>Since I was there for a concert, the venue was just minutes to walk, very convenience, easy access to public transport and close to stores. Love the bathroom which was spacious and clean. Definitely I recommend to my friends.Stayed in April 2017"
"661","Japan","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","8.8","¡°Close to Arab street¡±","<U+B207>Great location and nice pool.Stayed in March 2017"
"662","Ireland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","7.1","¡°Family holiday¡±","<U+B209>Pool bar prices<U+B207>Pool areaStayed in April 2017"
"663","Finland","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","9.6","¡°Great hotel with ideal location¡±","<U+B209>With this price can't really complain about anything, excellent value for money!<U+B207>Great location, Bugis MRT station close by. Nice, clean hotel and spacious rooms. Lovely spa, highly recommend their treatments! Nice pool with great views.Stayed in April 2017"
"664","United Kingdom","<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","8.3","¡°We'll be back¡±","<U+B209>Check out took too long. Always a queue. Not enough receptionists on dutyLaundry was rather expensive<U+B207>Concierge Service Really goodPool area Comfortable bedroomStayed in April 2017"
"665","New Zealand","<U+2022> Business trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 8 nights","8.3","¡°great location and great staff¡±","<U+B209>Room was not finished properly - no drinks and shampoos etc.. one day. Unable to get some of the food on room service at the pools. The building is tired but comfortable<U+B207>Staff were delighful and food was very nice. Its opposite the Arab Centre and an easy walk to great shops and the HarbourStayed in April 2017"
"666","Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.5","¡°It's money worth to stay¡±","<U+B207>The bed and pillow very comfortableStayed in April 2017"
"667","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile","9.2","¡°Excellent staff, great breakfast and restaurant good value...¡±","<U+B209>Room had shower in bath, low headroom  if you were tall<U+B207>Excellent staff, great breakfast and restaurant good value as given discount as resident. Great pool and surround with good gym.Stayed in April 2017"
"668","Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.5","¡°Pool is big and nice.¡±","<U+B207>Pool is big and nice. Used to stay here already :)Stayed in April 2017"
"669","Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","9.2","¡°The rooms are so comfortable!¡±","<U+B207>The rooms are so comfortable! Everything was well thought out. Great place to stay Stayed in April 2017"
"670","United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile","8.8","¡°Great base to explore Singapore.¡±","<U+B209>Rooms a little dated. Pool bar and cafe closed too early.<U+B207>Great location. Attentive Staff. Nice pool area.Stayed in April 2017"
"671","Poland","<U+2022> Business trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights","8.8","¡°Well-balanced choice for combined business-leisure stay¡±","<U+B207>Location is perfect for visiting central Singapore, still rather quiet. Swimming pool is great, offering real relax until late evening. Breakfast buffet deserves high note. Very convenient and short airport transfer. Highly recommendable for combined business-leisure stays.Stayed in March 2017"
"672","Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","9.2","¡°Nice stay.¡±","<U+B209>Location. Close to Nicoll highway MRT but not a major station.<U+B207>Friendly staff  fantastic service comfy bed n pillow. Great swimming pool!Stayed in April 2017"
"673","United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","8.8","¡°Great location¡±","<U+B209>Quite expensive<U+B207>Great location and great poolStayed in March 2017"
"674","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Orchid Club Premier Double or Twin Room<U+2022> Stayed 3 nights","5.4","¡°A satisfactory stay at the ParkRoyal on Beach Road.¡±","<U+B209>Breakfast was very poor. Not replenished often enough and not cooked with as much care as I had hoped. The Club Lounge was very tired, not comfortable, not enough soft seating and laid out more like a school class room than a lounge such as I experience at numerous other club lounges at other hotels in Singapore and the region.<U+B207>Location was very good, and the staff were excellent. I liked the cleanliness and facilities within the bedrooms.Stayed in April 2017"
"675","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","7.9","¡°great locale¡±","<U+B209>Could nit get into the parking area without the cash card<U+B207>great locationStayed in April 2017"
"676","Mauritius","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night","9.2","¡°Got a room upgrade, awesome amenities.¡±","<U+B207>Got a room upgrade, awesome amenities. Great facilities and comfy bed.Stayed in April 2017"
"677","Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile","10","¡°Good Location to HALAL Area¡±","<U+B209>None<U+B207>Gym is great! The room is designed so nicely & suitable for charging phones, watching tv, etc. Very comfy. Halal area just across the street.so many choices.Stayed in April 2017"
"678","Norway","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile","7.1","¡°A nice stay in central S'pore, with good facilities.¡±","<U+B209>The receptionist at the book in was not very friendly and didnt make me feel welcome at all.The view from the room was not good at all, even though it said ""view"" when I booked it.I tried to change the room, but the receptionist was not at all helpful, so I just gave up.The AC was a little to aggressive, even though I set the setting at 25 degrees, so I turned it off during the night.<U+B207>The comfort in the room was at a very high standard. The bed was huge, and not too soft. Complimentary water, and different shower/bathroom stuff.The shower had a lot of hot water.The wifi is very fast and stable.The concergierge (luggage staff) was very helpful and nice.Swimming pool area is big, has a fantastic view.The training room has all the different apparatus to train the whole body. Also freeweights and machines, not just treadmill like many other places.When you take out the room key to leave the room, the lights stay on for a minute or two, enabling you to exit the room easily.The opening hours of the pool area and the staff working there, was very good.The hotel is close to Bugis (Arab street) and Nicoll highway MRT.Stayed in April 2017"
"679","Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile","6.7","¡°Excellent location shame about the airconditioning n food¡±","<U+B209>My room 550 had a non working aircon which ran hot n cold ..... The staff was not very helpful when we complained. The buffet was not replenished duly and the quality of bread was simply awful especially the croissants.<U+B207>The location was excellentStayed in April 2017"
