"","X","nationality","tags","score","content","content_detail"
"693",693,"USA","<U+2022> Business trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights",10,"¡°yes. very good¡±"," yes very goodStayed in March "
"694",694,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Gd stay¡±","Perhaps door staff could be a little more friendly to all guests without choosing a specific type to say hi or bye to Love the location and the bed was so comfortableStayed in March "
"695",695,"Singapore","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 4 nights",6.3,"¡°Average¡±","Cold showers Orchid Club LoungeStayed in March "
"696",696,"South Africa","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",9.6,"¡°Great hotel, Great Location¡±","The view out my window, but that is just nit picking really I loved the room, its was very spacious, the swimming pool was amazing, and the location of the hotel, the fact that its near the MRT makes a very big differenceStayed in March "
"697",697,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Awesome stay¡±","Perhaps the general staff esp those at the door could be a little more friendly and welcoming to all guests regardless of type Newly renovated rooms, clean, comfy bed, gd sized pool, location was very gd, near gd food placesStayed in March "
"698",698,"United Kingdom","<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.2,"¡°We'll be backk¡±","Slow check out procedure Friendly efficient staffStayed in March "
"699",699,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.5,"¡°Great location, great rooms, staff very friendly¡±"," Rooms were spaciousStayed in March "
"700",700,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Best kept secret¡±","Nothing Everything!Stayed in March "
"701",701,"China","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",7.9,"¡°Strongly recommend but at least Deluxe Room¡±","For my personal reason, my mom and I lived here for  night, the first  nights in Deluxe Twin Room and the last night in Superior Twin The price difference was minor (~ ++) but it is obviously that the superior twin needs a decoration The facilities were very old Compared with the nice stay at Deluxe, I almost could not stay at Superior Enjoyed the stay at Deluxe Room very muchStayed in March "
"702",702,"China","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 5 nights",9.2,"¡°My second time leaving at this hotel.¡±","Everything was perfect expect that there is quite a distance to the places of interest There is bus station in front of the hotel but the MRT is in - min walkingThe wifi was unstable My second time leaving at this hotel The room was comfortable as before, facilities were quite new, the staff were helpful, breakfast was wonderfulStayed in March "
"703",703,"","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Awesome Stay!¡±","Coffee is a bit let down I love the ambiance of the place, and the warm welcome of the staffStayed in March "
"704",704,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",2.9,"¡°Cool and relaxing. Fabulous roof top pool¡±","They charged me for biscuits from the Mini Bar that weren't there Attentive efficient staff, effective air conditioning and fabulous roof top pool made me feel cool and relaxed in circumstances when I might otherwise have felt hot and botheredStayed in March "
"705",705,"India","<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",6.3,"¡°Online booking 4r ur hotel is not good ur online booking shows me less rate but u charged me high th¡±","For the cost of room is not better NiceStayed in March "
"706",706,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Awesome staycation¡±"," I appreciate the complimentary cake that was sent to my room for my birthday e<U+F><U+><U+>Stayed in March "
"707",707,"South Africa","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.6,"¡°Lovely hotel¡±","none clean, friendly staff, walking distance to shoppingStayed in March "
"708",708,"Germany","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights",10,"¡°Staff was very good¡±","Prices food and beverage Staff was very goodStayed in March "
"709",709,"Indonesia","<U+2022> Business trip<U+2022> Family with young children<U+2022> Premier Double or Twin Room<U+2022> Stayed 4 nights",7.1,"¡°Ini hotel tua dengan fasilitas sharing apartment¡±","receptionist are not friendly SpaciousStayed in March "
"710",710,"Netherlands","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",10,"¡°Whenin Singapore again will again stay at ParkRoyal¡±","Air conditioning blew too hard Temperature could not be adjusted Service great Location great Food greatStayed in February "
"711",711,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights",6.7,"¡°Good location¡±","Hotel has a complete Non Smoking policy within its borders and was informed i needed to stand outside the main entrance at the bus stop if a required to smoke; there is no indication of this on the booking page LocationStayed in March "
"712",712,"New Zealand","<U+2022> Group<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 6 nights",9.2,"¡°Park Royal on Beach why we would stay again.¡±","No coffee like home The staff were always friendly and pleasant to deal with Breakfast was very good  PR Hotel was very central to were we wanted to go The atmoshere was one of an intimate,  friendly  hotel not a massive machine of many floors and peopleYou got the impression that staff enjoyed their jobs and interacting with guests  We would stay again anytimeBuses and taxis were easy to useStayed in February "
"713",713,"Macao","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5,"¡°No wifi!¡±","No wifi! After that ask reception, she said to me call another Department by my-self But that Dept no body answer!Stayed in March "
"714",714,"","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Excellent experience despite the awkwardness¡±","I heard couples having sex on the other room The best staff the place is very comfyStayed in March "
"715",715,"Jamaica","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",8.8,"¡°This was an amazing experience and I'm not sure any other hotel count top Parkroyal¡±","nothing The use of a free phone which helped us around the city and with internet and free calls was amazing The aesthetics and the scented entrance and hall ways was transformingStayed in March "
"716",716,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights",9.6,"¡°All round top hotel, will go back anytime.¡±","Wifi not that good but useable All round top hotel, will go back anytimeClose to lots of ethnic restaurants and shopsGood location to visit lots of the main tourist areasStayed in March "
"717",717,"","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Very nice place to stay but not family friendly¡±","Hmm there is this one incident where we can hear the moaning of the couple having sex on the other room i wish the room is more sound proof so we won't hear other people's business The bed is very comfortable The size of the room is perfect Great customer service from the staffsStayed in March "
"718",718,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Room not as per pics¡±","The difference in the actual decor as compared to the pics in website Staff was helpfulStayed in February "
"719",719,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",9.2,"¡°Great location, comfortable room and nice, helpful staff.¡±"," Nice and helpful staff I loved the shower Very comfortable room with a nice view of the Arab quarterStayed in March "
"720",720,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°They enabled you to take a shower later after check out¡±"," They enabled you to take a shower later after check outStayed in March "
"721",721,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great hotel¡±"," Great location, very friendly and helpful staff, the mobile phone in the room that you can carry around the city is an awesome amenity for touristsStayed in March "
"722",722,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Amazing hotel¡±","They didn't take the money out of my credit card so had to work out payments on arrival late at night Very clean, friendly staffStayed in March "
"723",723,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Orchid Club Deluxe Double Room<U+2022> Stayed 4 nights",10,"¡°Park Royal on Beach Rd - Exceptional property¡±","We were disappointed in the ground floor breakfast restaurant Great array of food but food was luke warm and eggs were cold Really needs to be looked at Staff were great The staff on the th floor Reception/Restaurant were exceptional Special mention for Allen and Mia All of the staff were so helpful and efficient We would definitely stay againStayed in March "
