"","X","nationality","tags","score","content","content_detail"
"639",639,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 4 nights",9.2,"¡°Our stay in Destination Singapore Beach Road made our family vacation short and sweet.¡±"," We got a family room and it was so comfortable for the four of us  Our two kids have their own beds and we had our own queen bed  Though our Singapore escapade was quite tiring due to a lot of walking and strolling, going back to our room is so comforting and relaxing Their staff were also accommodating and helpful  We definitely recommend this hotelStayed in June "
"640",640,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°So far,it was a good experience...i love the buffet breakfast¡±","The pool has small white particles floating and can only be seen if u will really look under as it is not so obvious due to the ocean blue tile  color Highly recommmended for short staycationStayed in May "
"641",641,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 9 nights<U+2022> Submitted via mobile",10,"¡°Holiday destination Singapore .....@ Singapore Destination¡±","A communal smoking area, but I understand that may put others off Great location, staff delightful and very helpful, swimming pool amazing - spotlessly clean with fab views, excellent and varied breakfast buffet with hot dishes all being refilled before empty, and plenty of fruit, cheeses, cold meats and pastries  Some  areas being updated which will be good for everyone, but punches way above its weight, far more than a budget hotel Thank you DestStayed in June "
"642",642,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 3 nights",6.7,"¡°Great for a short stay, if a little cramped¡±"," to  minute wait for the lifts in the morning (which wasn't optional as we were on a high floor with  small children) Lego and bits of food under the bed (our children appreciated the Lego, not so much the food!) In  days, we didn't find a single taxi driver who had heard of the hotel or knew where it was (both as 'Destination' and 'Premier Inn') The family room had adequate beds but it was very cramped and they took up ALL of the space in the room There was nowhere to put an open suitcase (except for on the bed) and we literally had to get onto the bed to pass each other in the room Children ate free at breakfast Breakfast reasonably priced and had a good selection Decent location Beds more than adequate for  adults and  children Quick check in and check outStayed in May "
"643",643,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 9 nights<U+2022> Submitted via mobile",8.8,"¡°Great location good housekeeping¡±","Noisey neighbors no concierge no room compendium no information from check in staff on what is on offer in the area and what the hotel and what is close to the hotel Difficulty with WiFi Young man at reception needs some more training on how to deal with guests Clean room friendly helpful housekeeping staff Near to mrt and many shops and restaurants Great shower free daily bottles of water and amenities Bed was comfortable good selection of tv channelsStayed in June "
"644",644,"Thailand","<U+2022> Leisure trip<U+2022> Group<U+2022> Triple Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5.8,"¡°breakfast¡±","staff / wifi breakfastStayed in June "
"645",645,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 2 nights",8.3,"¡°The hotel is close to an MRT station and next to a bus stop,...¡±","The hotel staff could explain to new hotel guest on how to use the key card in accessing the lift The hotel is close to an MRT station and next to a bus stop, it's easy to travel around if you didn't have your own transportation The kids enjoyed greatly the roof top swimming pool The breakfast was great as wellStayed in June "
"646",646,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 9 nights<U+2022> Submitted via mobile",7.5,"¡°Everything - location, serenity, style (swimming pool on...¡±","Needed: laundry - THEY SHOULD PLEASE PROVIDE AN IRON + IRONING BOARD FOR EACH ROOM I believe they can pretty afford it Great Thanks - Abraham (Melbourne) Everything - location, serenity, style (swimming pool on rooftop!), accessibility to cab station, eateries, & Beech, etc I believe that God guided my choice (Romans :-)Stayed in June "
"647",647,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 6 nights",7.9,"¡°Nice hotel to fit in the budget¡±","We need to carry the luggage on our own This was uncomfortable for us as we had lot of luggage (family of ), and family room was nothing but a with an extra bed fitted So, had lesser walking space All the things were goodStayed in May "
"648",648,"Hong Kong","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 2 nights",7.5,"¡°Great value for short stay on business.  Service was good as was bar and restaurant.¡±","nothing Good Value Room was absolutely fine Clean tidy and comfortable restaurant was goodStayed in May "
"649",649,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 5 nights",6.3,"¡°Good location with small family room¡±","The room was very small to be called a Family room The location was key for us with young kids Easy access to food, shopping and attractions Romm was neat and clean and modernStayed in May "
"650",650,"Qatar","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 1 night",9.6,"¡°Perfect location for a mid range Singapore visit¡±","Everything was as expected for a hotel at this price point but gym bunnies should note that there is no gym - so be prepared to sweat outside! Destination is one MRT stp from where I was working at the Sports Hub and  stops from the bay It was a short run to the water front from where I could run traffic free for miles Arab street area is a short walk The location of this hotel is really its best feature but it's also comfortable and serves a good laksaStayed in June "
"651",651,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Triple Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",7.9,"¡°aussies enjoy stay at the destination¡±","lifts were a bit too smallStayed in June "
"652",652,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 5 nights",10,"¡°Destination Stay - Family Holiday Trip¡±","Breakfast Area if possible make bigger Other than Awesome Hotel Staying, Response from staff The main thing is a center place for all the attractionsStayed in June "
"653",653,"Indonesia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Queen Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",10,"¡°The Malay heritage area is walking distance.  You can find nice restaurants and bars.¡±","It will be wonderful if they have fitness facilities  Room is small but design is good, facilities are good, nice view on the roof and nice pool, good breakfast, nice staffs, convenient location, if you walk across the golden miles food court across the canal then you can get to lavender station very easily Stayed in June "
"654",654,"Norway","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5,"¡°Can't recommend¡±","place can't be four stars hotel, sweempool wasn't some expect New hotelStayed in June "
"655",655,"Sri Lanka","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.5,"¡°Eveything is ok other than the breakfast¡±","We have served with the same menue for the breakfast The extra bed is not very comfortableStayed in May "
"656",656,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",3.8,"¡°Just managed to stay 5 days just bcoz paid in aadvance... If I had an option I'd¡±","Staff were not very attentive and rooms are very small Family room with aditional beds occupies full with no place to walk or keep your luggage Even after multiple reminder they didn't remove one of the extra bed from our room Toilet is very small and can't lock the doors was annoying They say it's for security reason What the hell Breakfast spread was good but same menu in all days boringStayed in June "
"657",657,"India","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Superior Queen Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Good location , great breakfast ¡±","Toileteries not upto the mark Good location , great breakfast Stayed in May "
"658",658,"India","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Queen Room<U+2022> Stayed 5 nights",7.5,"¡°Good¡±","Toilet could have been bigger Nice location if you are with family and not really looking for partying Its very close to malls, some good restaurants, and lots of tourist places aroundStayed in June "
"659",659,"Vietnam","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Family Room<U+2022> Stayed 4 nights",9.2,"¡°Good hotel for family.¡±","No fashion shopping mall around the hotel, the receptionist's altitude is not good swimming pool with nice view, room is new, clean but small, near MRT station, next to a Thai and Vietnam supermarket,Stayed in June "
"660",660,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Triple Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.9,"¡°Pleasa t¡±","Like indulge in locals cuisine outdoor Didnt dine thereStayed in June "
