"","X","nationality","tags","score","content","content_detail"
"536",536,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights",8.3,"¡°Great family staycation¡±","mattress wasn't too comfy fantastic poolStayed in April "
"537",537,"Singapore","<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Very convenience....¡±","Na Swimming pool and roof topStayed in April "
"538",538,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Staff were friendly and helpful.¡±","Bed was uncomfortable Staff were friendly and helpfulStayed in April "
"539",539,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",6.7,"¡°Good for family. Will come back with kids¡±","No wifi in roomRoom Infested with ant Location ( right next to beach ) and the poolStayed in April "
"540",540,"New Zealand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.5,"¡°pool was wonderful¡±","pillows and bed uncomfortable and shower changed temperature by itself pool was wonderfulStayed in April "
"541",541,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°The environment.¡±","The bed is not good The environmentStayed in April "
"542",542,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",7.5,"¡°Value for money¡±","The flash was a little stiff The kettle was rusty and changed twice Staff at counter could be a little more friendlyespecially cold during check out Value for moneyStayed in April "
"543",543,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.1,"¡°Good location.¡±","Resort was a bit tired Good locationwasy access to all sentosa has to offerStayed in April "
"544",544,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5,"¡°Not worth to book in more than $50¡±","Staff behaviourRoom clean up Breakfast was good Location was goodStayed in April "
"545",545,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",2.9,"¡°Not worth the money¡±","The wifi not available in rooms, less entertainment at night time for families with kids We loved the waterfallStayed in April "
"546",546,"Singapore","<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°The waterfall feature on the wall, spring water pool, lots...¡±","The very basic breakfast range,i felt like it was eating in a canteenAircon in room wasn't that cold even we set it to strong mode @  The waterfall feature on the wall, spring water pool, lots of greeneryGood view of beach/sea from room Kettle's hot plate was clean & spotlessHotel is cleanStayed in April "
"547",547,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.5,"¡°The breakfast was only okay¡±","Nothing The breakfast was only okayStayed in March "
"548",548,"Australia","<U+2022> Business trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",6.7,"¡°Noisy but good cold air conditioning
¡±","Noisy but good cold air conditioningLow quality breakfastNumerous days housekeeping occurred end of day after my return to the room from day at workStayed in April "
"549",549,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Overall it was an amazing stay! Loved it :)¡±","Can improve on the cleanliness part Food and drinks should be strictly banned from the pool area I liked the spring water pool althiugh it was a bit sandy compared to my previous visits Breakfast was good as usualStayed in April "
"550",550,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Staycation¡±","Breakfast variety could have been betterRooms might need touching upStayed in March "
"551",551,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",4.2,"¡°Run down¡±","Hygiene & cleanliness was very poor Cleaner did not do their jobs properly & yet no supervisor to do the checking Eco accommodation doesn't mean that no maintenance needed There must have the basic standard of hygiene & cleanliness EnvironmentStayed in April "
"552",552,"USA","<U+2022> Business trip<U+2022> Family with young children<U+2022> Deluxe Adjoining Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",6.7,"¡°Wonderful pool and waterfall¡±","The front desk staff gave me an incorrect invoice After  weeks I am still waiting for the correct invoice so that my job may reimburse me Please help!Stayed in March "
"553",553,"Singapore","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.3,"¡°Pricey for the quality but good location.¡±","The toilets and room were too cramped up The natural spring swimming pool and waterfallStayed in March "
"554",554,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",7.5,"¡°Value for money¡±","Public areas were not that clean The restaurant is pretty basic  Limited choices for breakfast The location was really great Close to the beachStayed in March "
"555",555,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°A pleasant stay ...overall¡±","Would be good to provide a few hand towels I like the cleanliness of the bedsheets and comforterJacuzzi pool was amazingly lovelyStayed in April "
"556",556,"Brunei Darussalam","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights",7.5,"¡°Amazing place to stay for sand, sea and turf. Plenty of activities just a few steps away.¡±","No hot water in the shower I love the swimming pool and the location to the beach it was an amazing experience! Lots of activities to do, not an hour wasted had a great time soaking in the jacuzziStayed in March "
"557",557,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 1 night",6.7,"¡°Great location, lovely pool but bad breakfast buffet!¡±","The choices of the breakfast buffet were not great at all The display were not great, everything was messy Some of the items were not available and was not replenished The room view was great and was comfortable The pool was very awesome! Location was great, it was near to shops, restaurants, beachStayed in March "
"558",558,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Good stay with family!¡±","The bathroom is quite small and the room wasn't sound proof We were happy because we got a free upgrade of the roomStayed in April "
"559",559,"Saudi Arabia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°really good¡±","nothing i choose the hotel because it was the cheapest i found in the island but after staying for  night, i would recommend it to anybody  Stayed in April "
"560",560,"USA","<U+2022> Leisure trip<U+2022> Group<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night",9.6,"¡°SILOSO BEACH RESORT IS AWESOME!!¡±","WIfi in the room, a smoking room The pool/hot tubStayed in April "
"561",561,"Singapore","<U+2022> Leisure trip<U+2022> Group<U+2022> Roof Garden Suite Queen<U+2022> Stayed 1 night<U+2022> Submitted via mobile",4.6,"¡°A barely good experience¡±","Room: Fan and rooftop garden were dirty Room was not sound proof I can hear the musics from the beach clearly and hear people talking next doorExtra towel: At pm we asked for extra towel, instead of providing the normal white hotel towel, they provided us with the towel used for swimming pool visitorsReception area was quite small, it was quite crampy Merely just for the scenery and a short getaway with my girlfriends I am happy for the companyStayed in April "
"562",562,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 5 nights<U+2022> Submitted via mobile",7.5,"¡°Lots of highs and lows¡±","I spent much of my time suffering the sound of constant drilling, hammering and then finally the fumes of paint and varnish in our room We should never have been placed so close to the rooms being renovated Lack of sleep and all round relaxation No wifi in the rooms and only sporadically throughout the hotel The hotel has lots to be proud of such as the Eco theme, the friendliness of the staff and their commitment to employing people with special needs Plus the pool and scenery were amazingStayed in April "
"563",563,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Superior Double or Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°.¡±","No wifi in rooms Great pool within rainforest locationStayed in April "
"564",564,"Hong Kong","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5.4,"¡°Locations¡±","Music from bars was too loud and played late into the night  over the weekend LocationsStayed in April "
"565",565,"India","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe Double or Twin Room<U+2022> Stayed 7 nights<U+2022> Submitted via mobile",6.7,"¡°Fun at sentosa¡±","Lengthy journey for singapore zoousd plus taxes was high for extra bed per night Pool and location for island activities was greatStayed in April "
"566",566,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Superior Double or Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Nice stay but overpriced and not luxurious. Great if you are animal lover but very bad for internet¡±","Room very small No internet in most parts of hotel Shower light broken and not fixed No pictures on wall so room looked bare Room furniture very basic Reception area very small and not welcoming Overpriced and overrated on hotelscom I think  Hotel looked a little dated and in need of redecoration Around hotel areas looked unkept Fresh Spring water pool with swimming pool was great  Rooftop garden really lovely Very close to beach Gardens around hotel very beautiful Also hotel had a lot of wildlife including peacocks and squirrels and lots of birds very niceStayed in April "
