"","X","nationality","tags","score","content","content_detail"
"589",589,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°The pool is amazing!¡±","The facilities are bit old, can do some improvements The pool is amazing!!Stayed in November "
"590",590,"Bulgaria","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",7.1,"¡°I would say book for one night to see the pool and than move to another place¡±","Rooms are rarher small and it is really unpleasant that for the money one pay per night for any additional little thing you are asked to pay extra: decent internet access, baby cod, our flight was very late at night and we asked if it is possible to check out at  instead of  Sure for half of one night stay price And also for  euro per - no breakfast included Well The pool, sweet corner coffee placeStayed in November "
"591",591,"Vanuatu","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Special Offer - Premier King Harbor View Room<U+2022> Stayed 2 nights",9.6,"¡°If you can afford it would highly recommend¡±","Wish it wasn't so popular so not so crowded First class facility Hard to fault We arrived early and had bags seamlessly in storage  Check-in provided us with interim pool access keys Sent text at pm advising room was ready All bags already in room on arrival at roomStayed in October "
"592",592,"United Kingdom","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 2 nights",7.1,"¡°Great location and view but otherwise not especially amazing¡±","Turns out that a deluxe room is a tiny box at the back of the hotel about the same standard as a budget hotel but many times the price  Had to pay another S$ to get a decent room  The main lobby area feels crowded and not very exclusive - it would be fine in a $ a night hotel, but is disappointing for the (much higher) price we paid Fantastic view  (when we eventually got a better room)Stayed in November "
"593",593,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Sg=Marina bay sands... nothing else e<U+009F><U+0091><U+008D> highly recommended¡±","The access to the pool area we were  in the family  only  at a time were allowed to access Everything about marina is excellent e<U+F><U+><U+D>Stayed in November "
"594",594,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°The room, the view, the infinity pool were all amazing.¡±"," The room, the view, the infinity pool were all amazingStayed in November "
"595",595,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Sky View<U+2022> Stayed 1 night",7.1,"¡°Stylish hotel, very clean, amazing views¡±","staff could have given us longer at breakfast especially as we had just arrived to the country hotel was lovely, infinity pool was great, walked into breakfast at  as we had to check in and we were still charge  ¡ê for breakfast and only had  mins to eatStayed in November "
"596",596,"Philippines","<U+2022> Solo traveller<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Excellent, 1 night not enough.¡±","I was limping from the food court up to tower  Nobody offered a wheelchair, or perhaps nobody see me at all Staff are very accommodatingStayed in November "
"597",597,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",9.6,"¡°Wonderful splurge to the end of a trip¡±"," Wonderful view from the balcony Singapore Bayfront MRT station is below the hotel and the shopping mall with many restaurants also attached and below the hotelThe pool is amazingStayed in November "
"598",598,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 3 nights",9.2,"¡°Would highly recommend this hotel for it's location and luxury¡±","Lack of relaxing areas in hotel foyer After checking out couldn't find anywhere to relax whilst waiting for taxiCouldn't use the pool after checkoutDrinks/Food expensive but the amazing facilities have to be paid for somehow This hotel is excellent Set in a great location with an attached shopping centre with excellent restaurants Our room was amazing, so spacious and had everything we wanted The Wow factor is the amazing pool on top of the hotel, never been in a pool like it Staff were excellent and very helpfulStayed in November "
"599",599,"Romania","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Everything is awsome !¡±","s a a<U+><U+C>must do a<U+><U+C>  in Singapore , or once in a lifetime ! The pool is great and the room the same Nice staff, very clean , very comfortable everything  Stayed in November "
"600",600,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°Worth every penny¡±"," The Club room benefits were totally worth the extra Thecetaff were brilliant, especially in the Club room The gym was very well equippedStayed in November "
"601",601,"Portugal","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Magical¡±","The only thought I have to bring up is the fact that this hotel (for the price everyone is paying) should offer complimentary breakfast for everyone I personally think this is an extremely small price the hotel can pay towards their guestsApart from that, there is nothing else I would change Great job to all the staff and employees that work tirelessly to make this great hotel amazing!Stayed in November "
"602",602,"Australia","<U+2022> Leisure trip<U+2022> People with friends<U+2022> Deluxe Twin Garden View Room (3 Persons)<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",9.2,"¡°View was amazing but stuff can be better¡±","There was no stuff opening the doors or no greeting when you walk past them No association  The location and hotel was amazingStayed in November "
"603",603,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Grand Club King Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Excellent we thoroughly enjoyed our stay¡±","Nothing Fantastic viewsStayed in November "
"604",604,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Sky View<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Must experience ¡±","Everything Awesome Stayed in November "
"605",605,"Colombia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 1 night",9.2,"¡°Great place to stay¡±","At the end, for the express checkout, a guy approached me asking me to express checkout without identifying himself, I had to ask him if he was part of the staff to be sure and his answer was rude, I felt like I was doing somenthing wrong Other things was good Very helpful staff, clean, easy to get thereStayed in October "
"606",606,"United Kingdom","<U+2022> Leisure trip<U+2022> Couple<U+2022> Deluxe King Harbor View Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",5.8,"¡°Far too overpriced for what it offers ¡±","Far too overpriced for what it offers Stayed in November "
"607",607,"Germany","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night",9.6,"¡°Stunning view from the pool @MBS¡±","Breakfast is overpriced, but there are tons of alternatives nearby Once in a lifetime you have to be in the pool in MBS The view is fantastic It is definitely a very nice HotelStayed in October "
"608",608,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Deluxe King Garden View Room<U+2022> Stayed 1 night",7.5,"¡°Great hotel and facilities. Worth it if you want to use the pool but prices could decrease.¡±","Value for money Okay, yes you're paying for the name and location but I think the prices are too much The facilities within the hotel were outstanding, it was like staying in a mini-villageStayed in November "
"609",609,"Italy","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Deluxe Twin Garden View Room<U+2022> Stayed 2 nights",9.2,"¡°Best Position, Marina bay sands.¡±"," Best Position, Marina bay sands Easly to reach with shuttle bus from the airportThis hotel doesn't need to be explained, is the best in the worldStayed in October "
"610",610,"Sri Lanka","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Deluxe King Room<U+2022> Stayed 1 night",7.9,"¡°Good but not value for money, ok for one time experience.¡±","The cost is too high, at least if the rate included breakfast, that would have been value for money, The view from the room was extremely disappointing and can not recommend anyone (were at rd floor) Liked the Infinity pool , awesome experianceStayed in October "
"611",611,"Germany","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Great pool side with a breathtaking view, but rediciously expensive accomodation.¡±","It is already a very expensive hotel to stay at but you have to pay extra for everything as nothing is included This is rather annoying And the staff working at La Vie Bar is extremely slow and unfriendly The room was very clean with an extra big bathroom and the beds were very comfyStayed in November "
"612",612,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier King Garden View Room<U+2022> Stayed 1 night",10,"¡°it was lovely plces¡±"," it was lovely plcesStayed in November "
"613",613,"Germany","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°-Level of professionalism, very friendly staff¡±","-Due to the room capacity you sometimes had the feeling you are at a busy airport terminal -Level of professionalism, very friendly staff-Infinity pool and sky deck are amazingStayed in October "
"614",614,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Group<U+2022> Premier Twin Garden View Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°Glad I went and stayed to experience the pool. But that's it. Won't head again.¡±","You just feel like one in one out Not * standard that you would expect Swimming pool area, architecture of the propertyStayed in October "
"615",615,"Oman","<U+2022> Family with young children<U+2022> Premier Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",5.4,"¡°The customer service can be improved!¡±","Not very helpful staff Pool was what made me book the hotelStayed in November "
"616",616,"South Korea","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Twin Room<U+2022> Stayed 1 night",9.6,"¡°The staff was perfect, met every need I had!¡±"," The staff was perfect, met every need I had!Stayed in November "
"617",617,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> The Club Room King City View<U+2022> Stayed 3 nights",7.1,"¡°Great hotel - infinity pool is a must see!¡±","Some of the staff in the Club Room were a little rude and service wasn't the best We had to ask for things a few times before someone got it for us At the price you pay for club room benefits, you'd expect better service The hotel and its facilities were fantastic - the infinity pool is amazing! It's a hotel you must stay in at least once in your life time just for the experienceStayed in November "
