"","X","nationality","tags","score","content","content_detail"
"629",629,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 3 nights",8.3,"¡°Rooms adequate size, hotel very handy to subway trains,...¡±"," Rooms adequate size, hotel very handy to subway trains, local buses - great location  Lots of great eating places with only a  minute walkStayed in April "
"630",630,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",7.9,"¡°Good location. Room small though very clean.¡±","No where to put toiletries in bathroom No drawers for clothesNo clock Shower was good Bed was very comfortableStayed in April "
"631",631,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 6 nights<U+2022> Submitted via mobile",10,"¡°Bed is super comfy¡±","No space for spare bed for our kid Bed is super comfyStayed in April "
"632",632,"Australia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 6 nights",8.8,"¡°Wonderful efficient staff.¡±"," good coffe at breakfast, great staff, magic position between Rochor and Bugis MRt Staff spent time to check my outward booking with Silk Air they were persistent and the results were positiveStayed in April "
"633",633,"Mauritius","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 3 nights",8.3,"¡°Pleasant moment with my mum.¡±","a bit smelly outside and breakfast a bit costly Location was superb, near the bugis streetFood and shopping nearby, the malls, mrt station, everything nearbyI love the place Staff was superb especially miho, sanjay I would thank mohan for arranging a nice taxi for me at the last minuteMy mum loves the food for dinner there, extremely tastyHats off to the cooking deptStayed in March "
"634",634,"United Arab Emirates","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Awesome stay at Ibis Bencoolen¡±"," Its Location and in such great standards near Little IndiaStayed in March "
"635",635,"USA","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Double Room<U+2022> Stayed 3 nights",7.1,"¡°Good place, good location¡±","The room and bathroom were too small Overall the breakfast buffet was excellent, excellent choices, fresh food, staff very good at keeping up buffet and cleaning dining room Front desk staff were very helpful and accommodatingStayed in March "
"636",636,"Philippines","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",10,"¡°Comfy Bed is awesome e<U+009F><U+0098><U+008D>¡±","Nothing everything is perfect! Comfy Bed is awesome e<U+F><U+><U+D>Stayed in April "
"637",637,"Australia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.3,"¡°Excellent value for a bed¡±","Very narrow single beds but we didn't spend much time there so it wasn't really an issue The beds were comfortable but not long enough for my tall son Toasted sandwich was a yummy late night snack from the Ibis restaurant The Chocolate cake and ice cream was delicious also but a small serveFree bamboo bike available from the Ibis for  hours to ride around and have a different sightseeing experience was a lovely unexpected bonusStayed in April "
"638",638,"New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 2 nights",8.8,"¡°excellent location¡±","the bathroom needs good scrub but relatively clean the receptionist asked me which level that i wanna be was very nice!!! the location is excellent there are shopping malls and so many places to eat cheap around the bugis station!! easy access to every where only $ to the airportStayed in March "
"639",639,"Malaysia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.1,"¡°The air conditioner no cold¡±"," The air conditioner no coldStayed in April "
"640",640,"Indonesia","<U+2022> Family with young children<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",6.7,"¡°Ibis hotel bencoolen is very clean and near to go somewhere¡±","The room is so small Ibis hotel bencoolen is very clean and near to go somewhereStayed in April "
"641",641,"Thailand","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Twin Room<U+2022> Stayed 1 night",8.8,"¡°Value for money and great location.¡±","Single bed is quite small Walls are too thin, I can hear room next door talking very loud at late night Good location Convenience store and lots of restaurant are nearby Bus stop is in front of the hotel Easy access to tourist attractionStayed in April "
"642",642,"Vietnam","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Double Room<U+2022> Stayed 4 nights",7.1,"¡°The cost is high.¡±"," The cost is highHotel is OKStayed in April "
"643",643,"Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Standard Twin Room<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",7.5,"¡°Good for business travellers.¡±","Room temperature cannot be set to desired temperature Hot water for shower took quite sometime to reach desired temperature Comfortable bedStayed in March "
"644",644,"USA","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.6,"¡°Good value¡±","The room was crowded & there was limited closet and storage space No dressers We pretty much lived out of our suitcases Though on the th floor, we had only short waits for one the  elavators (lifts) The room was lovely and we had a great view The bed was very comfortableStayed in April "
"645",645,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 11 nights<U+2022> Submitted via mobile",7.9,"¡°Good mid-range budget hotel-excellent location¡±","More changes to the daily breakfast menu would be great When you're staying longer than a few days its pretty much the same food each day The bed was so comfortableStayed in April "
"646",646,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 4 nights<U+2022> Submitted via mobile",9.6,"¡°Clean, comfortable and convenient¡±","Size of room and beds Location, cleanlinessStayed in April "
"647",647,"Malaysia","<U+2022> Leisure trip<U+2022> Group<U+2022> Standard Twin Room<U+2022> Stayed 1 night",8.8,"¡°Good Location - withing walking distance to shopping, restaurants and most importantly, the MRT!¡±","The breakfast is average But I ain't complaint The location of the hotel that is walking distance to Bugis Street, Bugis MRT Station, Mustafa Centre, Bugis Junction, Kampung Glam etcStayed in April "
"648",648,"Malaysia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night",9.6,"¡°Complimentary late-check out and mobile phone is a bonus surprise in Ibis Bencoolen¡±","small room and toilet, tv's limited channels Complimentary late checkout unti pm and mobile phone with G data and free callsStayed in April "
"649",649,"Malaysia","<U+2022> Business trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 2 nights",8.3,"¡°Great location, hospitality and super comfy!¡±","If there is a swimming pool, the hotel would be a perfect stay for family The surprise gift for my little daughter!! i know it was for easter and may not cost much, but that small gesture lighted her face! Priceless! Great job, Ibis!! Also, the receptionist named Indra was so thoughtful, he didnt just personally send the gift to my daughter but during our check-in, he asked us if we would like a twin bed instead of  single beds! I remember I was booking, i couldnt find the option to do soStayed in April "
"650",650,"Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Good neighborhood¡±"," The room is clean and staffs are helpfullStayed in April "
"651",651,"Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 2 nights",9.6,"¡°excellent recipton¡±","tooth brush which is cheap but have to ask to the Hk excellent reciptonStayed in April "
"652",652,"Thailand","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.3,"¡°This time, I was appreciated by all staffs services.¡±","I didn't see the old man at taxi stand who I met last time I couldn't remember his name :( This time, I was appreciated by all staffs services I am still a fan of Ibis BencoolenStayed in April "
"653",653,"Sri Lanka","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Amaizing place for a good value.¡±","A bit of the size of the room Staff and the location of the hotelStayed in April "
"654",654,"Philippines","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Twin Room<U+2022> Stayed 3 nights<U+2022> Submitted via mobile",8.8,"¡°Happy traveller¡±","comforter , it was too warm Quiet location, yet easy to accessStayed in April "
"655",655,"Philippines","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 2 nights<U+2022> Submitted via mobile",8.8,"¡°Value for money hotel in the heart of Singapore¡±","Single bed a bit too small From train station, you pass by backdoors and alleys with dumpsters especially at night or early in the morning Good breakfast selection! Location was great, too! Very easy to go from hotel to main attractions Restaurants and cheap shopping area a stone's throw awayStayed in April "
"656",656,"Singapore","<U+2022> Group<U+2022> Standard Twin Room<U+2022> Stayed 1 night",10,"¡°i just feel the single bed a bit small.¡±","i just feel the single bed a bit smallother than that, everything is goodStayed in April "
"657",657,"France","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 5 nights",8.3,"¡°Great compromise between comfort and price¡±","The decoration was a bit frumpy in the rooms and in the corridors Typical ibis really, but a bit faded The breakfast choice, The very comfortable bedStayed in March "
"658",658,"Malaysia","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Standard Twin Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.1,"¡°I hv a pleasant stay¡±","Pillows r  soft Beds r good n cleanStayed in March "
"659",659,"Indonesia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 2 nights",9.6,"¡°Handy phone provided by the hotel was very helpful¡±"," Handy phone provided by the hotel was very helpfulStayed in April "
"660",660,"Australia","<U+2022> Business trip<U+2022> Couple<U+2022> Standard Double Room<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°It was quiet¡±"," It was quietStayed in March "
"661",661,"Thailand","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Special Offer - Double Room with Extra Benefits<U+2022> Stayed 4 nights",10,"¡°Great location with friendly staff and good facility¡±"," Room is large and comfortable Having all necessary facility in the room I really like mobile phone provided in the room which I can use it to call back to my country and as mobile wi-fi hot spot Reception staff was very helpful with my business invoice requirement Great location, near MRT Bugis station and bus station is in front of the hotel Don't have to worry about food because there is food center near hotel and - at the hotelStayed in March "
