"","X","nationality","tags","score","content","content_detail"
"570",570,"Austria","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°Great value (location, rooms etc)  if you need to stay...¡±"," Great value (location, rooms etc)  if you need to stay overnight at airportStayed in August "
"571",571,"Singapore","<U+2022> Family with young children<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Very nice hotel¡±","If have transport must pay for the parking feesshould be complimentary Very nice hotelStayed in July "
"572",572,"New Zealand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Great place to stay when on a stop over¡±"," Location and convenienceStayed in August "
"573",573,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Overnight while in transit¡±"," Convenienceat the airportStayed in July "
"574",574,"United Kingdom","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",7.5,"¡°Air con in room wasn't on when I arrived so v hot.¡±"," Air con in room wasn't on when I arrived so v hot Room was decent size and clean but it is quite a hike between the room and all the other facilitiesStayed in August "
"575",575,"Singapore","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°The bed the couch and the view¡±","Nothing that I don't like The bed the couch and the viewStayed in August "
"576",576,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Good hotel¡±","Check in service took long and staff could not find my booking at first place not enough staffs at check in counter Convenient, close to airport; clean and comfortableStayed in August "
"577",577,"Switzerland","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",8.8,"¡°Singapore stop over 2017.¡±"," A good hotel for a  stop over Situated in the airport which is approx  min from town Easy access directly from terminal  If you do not feel like eating or drinking at the hotel (which can be costly) there are numerous food stalls with reasonable prices in terminal Stayed in July "
"578",578,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Great place to stay¡±"," Everything about this hotel was superb Clean, spacious, amenities perfect Great just to walk straight to your hotel from the terminal Certainly gets our vote for being the best hotel we have ever been in and we have travelled extensivelyStayed in August "
"579",579,"Singapore","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",7.5,"¡°the room was spacious¡±","The staff at your club lounge they were not friendly because we are locals  but the Club Managers who checked us in was very helpful and friendly and accommodating  I cannot remember his name the room was spaciousStayed in July "
"580",580,"United Kingdom","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.6,"¡°Best airport hotel and more.¡±","There is no information from T to find the hotel Many other hotels have signage Price was significant But I guess sometimes you get what you pay for Room layout was nice, quality furniture, modern Scandinavian desk, Bluetooth small stereo, gourmet coffee machineStayed in August "
"581",581,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Very well positioned for an early flight or a stopover.¡±","Nothing Very well positioned for an early flight or a stopoverCheckin was fast and efficient,rooms was quiet ,clean and comfortableBreakfast choices were goodWe really couldn't ask for anything more from an airport hotelStayed in August "
"582",582,"United Kingdom","<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",10,"¡°Fantastic hotel, right in the airport, very comfortable...¡±"," Fantastic hotel, right in the airport, very comfortable rooms, the staff also arranged rose petals and free dessert in the room as it was our honeymoonStayed in July "
"583",583,"Philippines","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Perfect!¡±","None Everything was amazing: location, facilities, comfort, value for money, service will definitely stay again the next time I have a long stopoverStayed in August "
"584",584,"Thailand","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",3.8,"¡°price no good¡±","I not like you systems because my room price came double what I see you baceStayed in August "
"585",585,"Kuwait","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 3 nights",7.5,"¡°Amazing¡±","When we just entered the hotel the receptionist who greeted us was really rude Really Really Very Rude  We had called prior to arriving in Singapore to ask if an airport pick up was necessary as we had no idea that it was connecting with the hotel, they said it is near the airport and not connected to the airport or that we could walk through the airport to the hotel Then they just sent a guy to pick us at the arrivals and we walked with him till the reception firstly we were surprised and wondering why we didn't get a taxi after all the clarification over the phone  then when we reached the venue we were even more shocked to find out that they would be charging us for an airport pick up which didn't really happen The Receptionist at counter who received us was really rude and arguing that we have to pay even if we didn't use the service as we had booked The Matter is  we did not ""book"" this service we only inquired over the phone and they didn't mention that  it was in the airport itself and made us confirm to pick up from airport, which to us made no sense I loved the interior of this hotel and of our room the concept is brilliant Also I loved that the MRT is right downstairs everything was so convenient  Even their soap and shower gels smelt fantasticStayed in July "
"586",586,"United Kingdom","<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Fabulous one night  stay at Changi.¡±","Leaving We arrived late at night and because I am a wheelchair user and we were supposed to be given a room in a tower further away we were given an upgrade We were a group of   Our room was massive and situated right next to the pool The beds were so comfortable with luxurious soft cotton bedding The room included breakfast which was a feast, with a wide variety of food  Although we were only staying in thus hotel for one night and it was more expensive than the hotels we nirmally stay in, it was well worth the money and I would definitely stay again for a night The whole hotel was beautifully designed and accessed through Termibal  The best hotel I have ever experiencedStayed in August "
"587",587,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",9.2,"¡°Excellent transit stop and lovely room¡±","Only stayed one night as in transit to Vietnam Friendly staff and a special discount on the buffet dinner ($)Stayed in August "
"588",588,"Australia","<U+2022> Leisure trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",8.8,"¡°Great location for an early flight with nice well appointed...¡±","Check in was a shambles with a really poorly designed area to line up for non VIP's it was everyone for them self when you realised everyone was pushing in and the staff didn't really notice or care about order  Great location for an early flight with nice well appointed and clean big rooms Stayed in July "
"589",589,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 2 nights",10,"¡°everything you could want exellent¡±"," everything you could want exellentStayed in August "
"590",590,"Ireland","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier King Room with Pool View<U+2022> Stayed 1 night",10,"¡°IT'S IN TERMINAL 3!!!¡±"," PERFECT LOCATION FOR AIRPORT LAYOVERS!Stayed in July "
"591",591,"Malaysia","<U+2022> Business trip<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",6.7,"¡°Bed and breakfast¡±","Checking in was very slow Bed and breakfastStayed in August "
"592",592,"New Zealand","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°Great convenience¡±","Only complaint about the room was the pillows were huge and quite uncomfortable   They, like a lot of accommodation places provide you with a duvet for bed coverings without a separate top sheet  If you find the duvet too hot, you can throw it off and be left with just a top sheet The location was great after a long plane trip   The pool facility is excellent  If your flight leaves late at night, they allow you to use the pool area and showers  We were able to stay in our room until pm  Breakfast was excellent  We would definitely stay there againStayed in August "
"593",593,"France","<U+2022> Leisure trip<U+2022> Family with young children<U+2022> 2 rooms<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Breakfast extra¡±"," Breakfast extraStayed in August "
"594",594,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Great hotel for an overnight¡±","Nothing Very comfortable beds, well appointed room and fabulous breakfastVery friendly staff Would recommendStayed in August "
"595",595,"Australia","<U+2022> Leisure trip<U+2022> Group<U+2022> Business King Room - Non-Smoking<U+2022> Stayed 1 night",9.2,"¡°Great¡±","Not there long enough Good for overnighter to anther destinationStayed in July "
"596",596,"Malaysia","<U+2022> Solo traveller<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night",9.6,"¡°Nice room with comfortable bed to overcome my jetlag.¡±"," Nice room with comfortable bed to overcome my jetlagStayed in August "
"597",597,"Australia","<U+2022> Leisure trip<U+2022> Couple<U+2022> Premier Double Room - Non-Smoking<U+2022> Stayed 1 night<U+2022> Submitted via mobile",10,"¡°Location & room size¡±"," Location & room sizeStayed in July "
